Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariableInternal,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariableProtectedInternal,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodInternal,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodProtectedInternal,CountDeclMethodPublic,CountDeclProperty,CountDeclPropertyAuto,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLineInactive,CountLine_Javascript,CountLine_Php,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.tools.ant.taskdefs.SubAntTest.testnodirs",SubAntTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,2,,,0,,,,,,,,,2,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.Sync",Sync.java,2,2,2,1,16,0,8,6,1,5,5,0,,1,0,,,,13,1,,,,,,14,49,0,,5,0,,9,,,,310,38,,,,148,41,89,,,125,,,,,,,,,,,,75,109,40,,,69,,,,,,,,6,6,7,1,,3,3,,28,28,0,84,29,29,32,14
Public Static Class,"org.apache.tools.ant.taskdefs.Sync.MyCopy",Sync.java,1,1,1,1,6,0,4,1,1,3,3,0,,0,0,,,,4,1,,,,,,4,72,0,,0,1,,3,,,,38,8,,,,21,9,9,,,9,,,,,,,,,,,,10,16,9,,,7,,,,,,,,2,2,2,1,,4,1,,75,75,0,43,5,5,5,4
Public Constructor,"org.apache.tools.ant.taskdefs.Sync.MyCopy.MyCopy",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,2,1,0,,,0,,,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.Sync.MyCopy.buildMap",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,16,2,,,,10,4,6,,,4,,,,,,,,,3,2,0,7,9,4,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0,40,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.Sync.MyCopy.getIncludeEmptyDirs",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Sync.MyCopy.getToDir",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Sync.addFileset",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Private Static Method,"org.apache.tools.ant.taskdefs.Sync.assertTrue",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,,,,5,1,2,,,3,,,,,,,,,1,2,0,1,3,1,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0,60,2,2,2,1
Private Method,"org.apache.tools.ant.taskdefs.Sync.configureTask",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,6,1,4,,,0,,,,,,,,,7,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Sync.execute",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,36,6,,,,22,7,17,,,9,,,,,,,,,9,3,0,14,17,6,,,11,,,3,3,4,1,1,,,,,0,,1,0,,,0,41,3,3,4,1
Public Method,"org.apache.tools.ant.taskdefs.Sync.init",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,1,,,,8,2,5,,,2,,,,,,,,,6,1,0,5,6,1,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0,25,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.Sync.logRemovedCount",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,15,2,,,,13,4,9,,,0,,,,,,,,,2,2,0,5,7,3,,,4,,,4,4,4,1,1,,,,,0,,1,0,,,0,00,4,4,4,1
Private Method,"org.apache.tools.ant.taskdefs.Sync.removeEmptyDirectories",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,0,,,,21,4,14,,,19,,,,,,,,,5,13,1,11,17,5,,,12,,,6,6,7,1,0,,,,,0,,3,0,,,0,90,6,6,7,1
Private Method,"org.apache.tools.ant.taskdefs.Sync.removeOrphanFiles",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,65,2,,,,28,4,22,,,35,,,,,,,,,6,6,1,17,22,5,,,17,,,5,5,6,1,3,,,,,0,,2,0,,,1,25,5,5,6,1
Public Method,"org.apache.tools.ant.taskdefs.Sync.setFailOnError",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,3,1,1,,,4,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Sync.setGranularity",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,,,,3,1,1,,,8,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Sync.setIncludeEmptyDirs",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Sync.setOverwrite",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Sync.setTodir",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Sync.setVerbose",Sync.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.SystemPath",SystemPath.java,4,4,4,1,27,2,20,5,1,5,5,0,,0,1,,,,4,0,,,,,,4,39,0,,1,0,,3,,,,143,15,,,,85,23,66,,,43,,,,,,,,,,,,44,57,22,,,35,,,,,,,,15,15,15,1,,3,3,,0,0,0,51,18,18,18,4
Public Constructor,"org.apache.tools.ant.taskdefs.SystemPath.SystemPath",SystemPath.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,,,,2,1,0,,,0,,,,,,,,,1,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.SystemPath.initSystemLoader",SystemPath.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,98,9,,,,71,15,62,,,18,,,,,,,,,24,3072,3,39,49,16,,,33,,,15,15,15,1,12,,,,,0,,3,0,,,0,25,15,15,15,1
Public Method,"org.apache.tools.ant.taskdefs.SystemPath.setClasspathRef",SystemPath.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,2,,,,4,2,2,,,2,,,,,,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,50,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.SystemPath.setPathRef",SystemPath.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.TStampTest",TStampTest.java,1,1,1,1,11,1,8,1,1,6,6,0,,0,0,,,,6,3,,,,,,6,6,0,,0,1,,5,,,,84,14,,,,57,23,40,,,13,,,,,,,,,,,,43,50,23,,,27,,,,,,,,1,1,1,1,,2,0,,27,27,0,23,6,6,6,6
Public Constructor,"org.apache.tools.ant.taskdefs.TStampTest.TStampTest",TStampTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.TStampTest.setUp",TStampTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,,,,7,1,5,,,0,,,,,,,,,7,1,0,5,6,1,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.TStampTest.testFormatPrefix",TStampTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,1,,,,10,3,8,,,0,,,,,,,,,8,1,0,8,9,3,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.TStampTest.testPrefix",TStampTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,,,,6,2,4,,,5,,,,,,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0,83,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.TStampTest.testTimeZone",TStampTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,2,,,,13,6,11,,,0,,,,,,,,,12,1,0,11,12,6,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.TStampTest.testWriteOrder",TStampTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,21,3,,,,13,6,11,,,5,,,,,,,,,12,1,0,11,12,6,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,0,38,1,1,1,1
Public Class,"org.apache.tools.ant.taskdefs.Tar",Tar.java,4,4,4,1,29,2,19,8,1,12,12,0,,0,5,,,,11,7,,,,,,11,87,0,,0,3,,8,,,,725,81,,,,366,106,231,,,278,,,,,,,,,,,,164,246,102,,,144,,,,,,,,20,20,24,7,,4,4,,77,76,0,76,45,45,52,17
Public Static Class,"org.apache.tools.ant.taskdefs.Tar.TarCompressionMethod",Tar.java,1,1,1,1,12,0,7,5,1,1,1,0,,0,3,,,,3,0,,,,,,3,11,0,,1,0,,2,,,,60,5,,,,26,9,15,,,29,,,,,,,,,,,,12,18,8,,,10,,,,,,,,3,3,3,3,,2,2,,0,0,1,12,5,5,5,5
Public Constructor,"org.apache.tools.ant.taskdefs.Tar.TarCompressionMethod.TarCompressionMethod",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,4,1,2,,,3,,,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,75,1,1,1,1
Private Method,"org.apache.tools.ant.taskdefs.Tar.TarCompressionMethod.compress",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22,0,,,,14,3,9,,,8,,,,,,,,,5,3,0,6,9,2,,,7,,,3,3,3,3,2,,,,,2,,2,2,,,0,57,3,3,3,3
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarCompressionMethod.getValues",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,,,,3,1,1,,,4,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Static Class,"org.apache.tools.ant.taskdefs.Tar.TarFileSet",Tar.java,1,1,1,1,8,0,3,4,1,4,4,0,,0,0,,,,21,10,,,,,,21,60,0,,0,0,,21,,,,211,24,,,,86,35,39,,,101,,,,,,,,,,,,37,60,35,,,25,,,,,,,,2,2,2,1,,4,1,,90,90,1,17,22,22,22,21
Public Constructor,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.TarFileSet",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,,,,3,1,1,,,6,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Constructor,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.TarFileSet",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,3,1,1,,,4,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.getDirMode",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,,,,3,1,1,,,4,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.getFiles",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19,1,,,,12,4,9,,,6,,,,,,,,,6,2,0,7,9,4,,,5,,,2,2,2,1,0,,,,,0,,1,0,,,0,50,2,2,2,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.getFullpath",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.getGid",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.getGroup",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.getMode",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.getPrefix",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.getPreserveLeadingSlashes",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.getUid",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.getUserName",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.setDirMode",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,,,,4,1,2,,,8,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.setFullpath",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,3,1,1,,,7,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.setGid",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.setGroup",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.setMode",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,,,,4,1,2,,,6,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,50,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.setPrefix",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,3,1,1,,,6,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.setPreserveLeadingSlashes",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,3,1,1,,,6,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.setUid",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarFileSet.setUserName",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Static Class,"org.apache.tools.ant.taskdefs.Tar.TarLongFileMode",Tar.java,1,1,1,1,5,0,3,2,1,0,0,0,,0,5,,,,7,1,,,,,,7,15,0,,0,0,,7,,,,64,9,,,,31,15,14,,,24,,,,,,,,,,,,10,18,10,,,8,,,,,,,,1,1,1,1,,2,0,,85,85,0,77,7,7,7,7
Public Constructor,"org.apache.tools.ant.taskdefs.Tar.TarLongFileMode.TarLongFileMode",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,4,1,2,,,1,,,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,25,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarLongFileMode.getValues",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,3,1,1,,,3,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarLongFileMode.isFailMode",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,,,,3,1,1,,,3,,,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarLongFileMode.isGnuMode",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,,,,3,1,1,,,3,,,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarLongFileMode.isOmitMode",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,,,,3,1,1,,,3,,,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarLongFileMode.isTruncateMode",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.TarLongFileMode.isWarnMode",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,,,,3,1,1,,,3,,,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,00,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.Tar.archiveIsUpToDate",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,,,,3,1,1,,,6,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2,00,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.Tar.archiveIsUpToDate",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,0,,,,6,3,4,,,7,,,,,,,,,5,1,0,4,5,3,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,1,17,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.createTarFileSet",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,5,2,3,,,4,,,,,,,,,3,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0,80,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.execute",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,119,12,,,,97,12,76,,,10,,,,,,,,,37,16464,4,42,61,16,,,45,,,20,20,24,1,7,,,,,0,,4,0,,,0,10,20,20,24,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.setBasedir",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,,,,3,1,1,,,4,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.setCompression",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,,,,3,1,1,,,10,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,3,33,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.setDestFile",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.setLongfile",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,0,,,,6,1,4,,,18,,,,,,,,,4,1,0,3,4,1,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,3,00,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.setLongfile",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,0,,,,3,1,1,,,14,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,4,67,1,1,1,1
Public Method,"org.apache.tools.ant.taskdefs.Tar.setTarfile",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,,,3,1,1,,,5,,,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1,67,1,1,1,1
Protected Method,"org.apache.tools.ant.taskdefs.Tar.tarFile",Tar.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,98,10,,,,77,10,60,,,11,,,,,,,,,35,416,3,35,51,8,,,43,,,16,16,19,7,11,,,,,7,,4,7,,,0,14,16,16,19,7
Public Class,"org.apache.tools.ant.taskdefs.TarTest",TarTest.java,1,1,1,1,5,0,5,0,1,0,0,0,,0,0,,,,14,0,,,,,,14,42,0,,0,0,,14,,,,95,19,,,,74,27,32,,,2,,,,,,,,,,,,26,47,21,,,26,,,,,,,,3,3,5,1,,3,1,,0,0,0,03,20,20,22,14
Public Constructor,"org.apache.tools.ant.taskdefs.TarTest.TarTest",TarTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,3,1,1,,,0,,,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0,00,1,1,1,1
