Kind,Name,File,CountClassCoupled,CountDeclMethod,CountDeclMethodAll,CountClassDerived,CountLineCode,SumCyclomatic,PercentLackOfCohesion,MaxInheritanceTree,Path,class_frequency,will_change,number_of_changes,release
Anonymous Class,org.apache.tools.ant.taskdefs.JavaTest.testFlushedInput.(Anon_3),JavaTest.java,1.0,1.0,5.0,0.0,4.0,0,0.0,2.0,org.apache.tools.ant.taskdefs.JavaTest.testFlushedInput.(Anon_3).JavaTest.java,2,0,8,9
Anonymous Class,org.apache.tools.ant.taskdefs.JavaTest.testFlushedInput.(Anon_4),JavaTest.java,1.0,1.0,1.0,0.0,13.0,8,0.0,2.0,org.apache.tools.ant.taskdefs.JavaTest.testFlushedInput.(Anon_4).JavaTest.java,2,0,9,9
Anonymous Class,org.apache.tools.ant.taskdefs.JavaTest.testReleasedInput.(Anon_1),JavaTest.java,1.0,1.0,5.0,0.0,4.0,0,0.0,2.0,org.apache.tools.ant.taskdefs.JavaTest.testReleasedInput.(Anon_1).JavaTest.java,2,0,8,9
Anonymous Class,org.apache.tools.ant.taskdefs.JavaTest.testReleasedInput.(Anon_2),JavaTest.java,4.0,1.0,1.0,0.0,7.0,0,0.0,2.0,org.apache.tools.ant.taskdefs.JavaTest.testReleasedInput.(Anon_2).JavaTest.java,2,0,8,9
Public Class,org.apache.tools.ant.taskdefs.Javac,Javac.java,16.0,113.0,193.0,2.0,896.0,72,97.0,4.0,org.apache.tools.ant.taskdefs.Javac.Javac.java,9,1,9,9
Public Class,org.apache.tools.ant.taskdefs.Javac.ImplementationSpecificArgument,Javac.java,0.0,1.0,23.0,0.0,6.0,33,0.0,4.0,org.apache.tools.ant.taskdefs.Javac.ImplementationSpecificArgument.Javac.java,5,0,8,9
Anonymous Class,org.apache.tools.ant.taskdefs.Javac.findModules.(Anon_1),Javac.java,0.0,1.0,1.0,0.0,4.0,0,0.0,2.0,org.apache.tools.ant.taskdefs.Javac.findModules.(Anon_1).Javac.java,1,0,0,9
Public Class,org.apache.tools.ant.taskdefs.JavacTest,JavacTest.java,12.0,18.0,18.0,0.0,231.0,11,13.0,1.0,org.apache.tools.ant.taskdefs.JavacTest.JavacTest.java,5,1,9,9
Public Class,org.apache.tools.ant.taskdefs.Javadoc,Javadoc.java,35.0,120.0,159.0,0.0,1491.0,65,97.0,3.0,org.apache.tools.ant.taskdefs.Javadoc.Javadoc.java,9,1,9,9
Public Static Class,org.apache.tools.ant.taskdefs.Javadoc.AccessType,Javadoc.java,0.0,1.0,10.0,0.0,6.0,50,0.0,2.0,org.apache.tools.ant.taskdefs.Javadoc.AccessType.Javadoc.java,6,0,9,9
Public Class,org.apache.tools.ant.taskdefs.Javadoc.DocletInfo,Javadoc.java,1.0,2.0,18.0,0.0,11.0,36,0.0,3.0,org.apache.tools.ant.taskdefs.Javadoc.DocletInfo.Javadoc.java,9,0,8,9
Public Class,org.apache.tools.ant.taskdefs.Javadoc.DocletParam,Javadoc.java,0.0,4.0,4.0,0.0,16.0,75,50.0,1.0,org.apache.tools.ant.taskdefs.Javadoc.DocletParam.Javadoc.java,9,0,8,9
Public Static Class,org.apache.tools.ant.taskdefs.Javadoc.ExtensionInfo,Javadoc.java,2.0,6.0,16.0,1.0,29.0,34,58.0,2.0,org.apache.tools.ant.taskdefs.Javadoc.ExtensionInfo.Javadoc.java,5,0,8,9
Public Class,org.apache.tools.ant.taskdefs.Javadoc.GroupArgument,Javadoc.java,2.0,7.0,7.0,0.0,40.0,72,71.0,1.0,org.apache.tools.ant.taskdefs.Javadoc.GroupArgument.Javadoc.java,9,1,8,9
Public Static Class,org.apache.tools.ant.taskdefs.Javadoc.Html,Javadoc.java,0.0,2.0,2.0,0.0,9.0,89,0.0,1.0,org.apache.tools.ant.taskdefs.Javadoc.Html.Javadoc.java,6,0,8,9
Private Class,org.apache.tools.ant.taskdefs.Javadoc.JavadocOutputStream,Javadoc.java,2.0,4.0,18.0,0.0,39.0,13,50.0,4.0,org.apache.tools.ant.taskdefs.Javadoc.JavadocOutputStream.Javadoc.java,4,0,9,9
Public Class,org.apache.tools.ant.taskdefs.Javadoc.LinkArgument,Javadoc.java,0.0,11.0,11.0,0.0,39.0,23,81.0,1.0,org.apache.tools.ant.taskdefs.Javadoc.LinkArgument.Javadoc.java,9,0,8,9
Public Static Class,org.apache.tools.ant.taskdefs.Javadoc.PackageName,Javadoc.java,0.0,3.0,3.0,0.0,13.0,38,33.0,1.0,org.apache.tools.ant.taskdefs.Javadoc.PackageName.Javadoc.java,6,0,9,9
Public Class,org.apache.tools.ant.taskdefs.Javadoc.ResourceCollectionContainer,Javadoc.java,1.0,2.0,2.0,0.0,9.0,67,0.0,1.0,org.apache.tools.ant.taskdefs.Javadoc.ResourceCollectionContainer.Javadoc.java,3,1,8,9
Public Static Class,org.apache.tools.ant.taskdefs.Javadoc.SourceFile,Javadoc.java,0.0,4.0,4.0,0.0,14.0,64,25.0,1.0,org.apache.tools.ant.taskdefs.Javadoc.SourceFile.Javadoc.java,6,0,8,9
Public Class,org.apache.tools.ant.taskdefs.Javadoc.TagArgument,Javadoc.java,3.0,5.0,111.0,0.0,80.0,59,60.0,5.0,org.apache.tools.ant.taskdefs.Javadoc.TagArgument.Javadoc.java,5,1,8,9
Anonymous Class,org.apache.tools.ant.taskdefs.Javadoc.parsePackages.(for_loop_16).(Anon_1),Javadoc.java,1.0,1.0,1.0,0.0,6.0,0,0.0,2.0,org.apache.tools.ant.taskdefs.Javadoc.parsePackages.(for_loop_16).(Anon_1).Javadoc.java,1,0,0,9
Public Class,org.apache.tools.ant.taskdefs.JavadocTest,JavadocTest.java,1.0,17.0,17.0,0.0,75.0,17,0.0,1.0,org.apache.tools.ant.taskdefs.JavadocTest.JavadocTest.java,3,1,9,9
Public Class,org.apache.tools.ant.taskdefs.Jikes,Jikes.java,5.0,2.0,2.0,0.0,64.0,48,0.0,1.0,org.apache.tools.ant.taskdefs.Jikes.Jikes.java,9,1,8,9
Public Class,org.apache.tools.ant.taskdefs.JikesOutputParser,JikesOutputParser.java,2.0,12.0,12.0,0.0,76.0,83,85.0,1.0,org.apache.tools.ant.taskdefs.JikesOutputParser.JikesOutputParser.java,9,0,8,9
Public Class,org.apache.tools.ant.taskdefs.KeySubst,KeySubst.java,4.0,7.0,46.0,0.0,96.0,56,71.0,3.0,org.apache.tools.ant.taskdefs.KeySubst.KeySubst.java,9,0,8,9
Public Class,org.apache.tools.ant.taskdefs.Length,Length.java,17.0,17.0,56.0,0.0,188.0,40,82.0,3.0,org.apache.tools.ant.taskdefs.Length.Length.java,4,1,9,9
Private Class,org.apache.tools.ant.taskdefs.Length.AccumHandler,Length.java,2.0,4.0,8.0,1.0,20.0,0,50.0,2.0,org.apache.tools.ant.taskdefs.Length.AccumHandler.Length.java,3,1,8,9
Private Class,org.apache.tools.ant.taskdefs.Length.AllHandler,Length.java,0.0,2.0,10.0,0.0,9.0,0,0.0,3.0,org.apache.tools.ant.taskdefs.Length.AllHandler.Length.java,4,1,8,9
Private Class,org.apache.tools.ant.taskdefs.Length.EachHandler,Length.java,1.0,2.0,6.0,0.0,15.0,7,0.0,2.0,org.apache.tools.ant.taskdefs.Length.EachHandler.Length.java,4,1,8,9
Public Static Class,org.apache.tools.ant.taskdefs.Length.FileMode,Length.java,1.0,1.0,10.0,0.0,6.0,0,0.0,2.0,org.apache.tools.ant.taskdefs.Length.FileMode.Length.java,4,1,8,9
Public Static Class,org.apache.tools.ant.taskdefs.Length.When,Length.java,0.0,0.0,13.0,0.0,2.0,0,0.0,3.0,org.apache.tools.ant.taskdefs.Length.When.Length.java,4,0,8,9
Public Class,org.apache.tools.ant.taskdefs.LoadFile,LoadFile.java,1.0,1.0,47.0,0.0,5.0,20,0.0,4.0,org.apache.tools.ant.taskdefs.LoadFile.LoadFile.java,5,0,8,9
Public Class,org.apache.tools.ant.taskdefs.LoadFileTest,LoadFileTest.java,4.0,12.0,12.0,0.0,80.0,40,0.0,1.0,org.apache.tools.ant.taskdefs.LoadFileTest.LoadFileTest.java,5,1,9,9
Public Class,org.apache.tools.ant.taskdefs.LoadProperties,LoadProperties.java,14.0,13.0,52.0,0.0,103.0,81,83.0,3.0,org.apache.tools.ant.taskdefs.LoadProperties.LoadProperties.java,5,1,8,9
Public Class,org.apache.tools.ant.taskdefs.LoadResource,LoadResource.java,7.0,7.0,46.0,1.0,114.0,59,69.0,3.0,org.apache.tools.ant.taskdefs.LoadResource.LoadResource.java,3,1,8,9
Public Class,org.apache.tools.ant.taskdefs.Local,Local.java,2.0,2.0,41.0,0.0,12.0,83,0.0,3.0,org.apache.tools.ant.taskdefs.Local.Local.java,2,0,8,9
Public Class,org.apache.tools.ant.taskdefs.LogOutputStream,LogOutputStream.java,3.0,7.0,14.0,2.0,30.0,53,64.0,3.0,org.apache.tools.ant.taskdefs.LogOutputStream.LogOutputStream.java,8,0,8,9
Public Class,org.apache.tools.ant.taskdefs.LogStreamHandler,LogStreamHandler.java,4.0,3.0,22.0,0.0,18.0,28,0.0,2.0,org.apache.tools.ant.taskdefs.LogStreamHandler.LogStreamHandler.java,8,1,8,9
Public Class,org.apache.tools.ant.taskdefs.MacroDef,MacroDef.java,14.0,19.0,62.0,0.0,428.0,74,85.0,4.0,org.apache.tools.ant.taskdefs.MacroDef.MacroDef.java,4,1,9,9
Public Static Class,org.apache.tools.ant.taskdefs.MacroDef.Attribute,MacroDef.java,2.0,10.0,10.0,0.0,61.0,82,70.0,1.0,org.apache.tools.ant.taskdefs.MacroDef.Attribute.MacroDef.java,4,1,8,9
Private Static Class,org.apache.tools.ant.taskdefs.MacroDef.MyAntTypeDefinition,MacroDef.java,3.0,4.0,26.0,0.0,29.0,3,0.0,2.0,org.apache.tools.ant.taskdefs.MacroDef.MyAntTypeDefinition.MacroDef.java,4,1,8,9
Public Static Class,org.apache.tools.ant.taskdefs.MacroDef.NestedSequential,MacroDef.java,2.0,3.0,3.0,0.0,23.0,87,0.0,1.0,org.apache.tools.ant.taskdefs.MacroDef.NestedSequential.MacroDef.java,4,1,8,9
Public Static Class,org.apache.tools.ant.taskdefs.MacroDef.TemplateElement,MacroDef.java,2.0,10.0,10.0,0.0,51.0,16,65.0,1.0,org.apache.tools.ant.taskdefs.MacroDef.TemplateElement.MacroDef.java,4,1,8,9
Public Static Class,org.apache.tools.ant.taskdefs.MacroDef.Text,MacroDef.java,2.0,12.0,12.0,0.0,57.0,89,75.0,1.0,org.apache.tools.ant.taskdefs.MacroDef.Text.MacroDef.java,4,1,8,9
Public Class,org.apache.tools.ant.taskdefs.MacroDefTest,MacroDefTest.java,3.0,24.0,24.0,0.0,152.0,4,0.0,1.0,org.apache.tools.ant.taskdefs.MacroDefTest.MacroDefTest.java,4,1,9,9
Public Class,org.apache.tools.ant.taskdefs.MacroInstance,MacroInstance.java,10.0,11.0,50.0,0.0,292.0,22,77.0,3.0,org.apache.tools.ant.taskdefs.MacroInstance.MacroInstance.java,4,1,9,9
Public Static Class,org.apache.tools.ant.taskdefs.MacroInstance.Element,MacroInstance.java,1.0,2.0,2.0,0.0,9.0,22,0.0,1.0,org.apache.tools.ant.taskdefs.MacroInstance.Element.MacroInstance.java,4,1,8,9
Public Class,org.apache.tools.ant.taskdefs.MakeUrl,MakeUrl.java,7.0,13.0,52.0,0.0,129.0,87,75.0,3.0,org.apache.tools.ant.taskdefs.MakeUrl.MakeUrl.java,3,1,9,9
Public Class,org.apache.tools.ant.taskdefs.MakeUrlTest,MakeUrlTest.java,5.0,15.0,15.0,0.0,101.0,23,13.0,1.0,org.apache.tools.ant.taskdefs.MakeUrlTest.MakeUrlTest.java,3,1,9,9
Public Class,org.apache.tools.ant.taskdefs.Manifest,Manifest.java,6.0,18.0,18.0,0.0,600.0,73,55.0,1.0,org.apache.tools.ant.taskdefs.Manifest.Manifest.java,6,1,9,9
Public Static Class,org.apache.tools.ant.taskdefs.Manifest.Attribute,Manifest.java,2.0,17.0,17.0,0.0,141.0,90,68.0,1.0,org.apache.tools.ant.taskdefs.Manifest.Attribute.Manifest.java,6,1,9,9
Public Static Class,org.apache.tools.ant.taskdefs.Manifest.Section,Manifest.java,5.0,18.0,18.0,0.0,214.0,68,70.0,1.0,org.apache.tools.ant.taskdefs.Manifest.Section.Manifest.java,6,1,9,9
Public Class,org.apache.tools.ant.taskdefs.ManifestClassPath,ManifestClassPath.java,5.0,5.0,44.0,0.0,88.0,52,60.0,3.0,org.apache.tools.ant.taskdefs.ManifestClassPath.ManifestClassPath.java,3,1,9,9
Public Class,org.apache.tools.ant.taskdefs.ManifestClassPathTest,ManifestClassPathTest.java,6.0,16.0,16.0,0.0,181.0,3,0.0,1.0,org.apache.tools.ant.taskdefs.ManifestClassPathTest.ManifestClassPathTest.java,3,1,9,9
Public Class,org.apache.tools.ant.taskdefs.ManifestException,ManifestException.java,0.0,1.0,1.0,0.0,6.0,50,0.0,2.0,org.apache.tools.ant.taskdefs.ManifestException.ManifestException.java,6,0,8,9
Public Class,org.apache.tools.ant.taskdefs.ManifestTask,ManifestTask.java,9.0,10.0,49.0,0.0,128.0,82,76.0,3.0,org.apache.tools.ant.taskdefs.ManifestTask.ManifestTask.java,5,1,8,9
Public Static Class,org.apache.tools.ant.taskdefs.ManifestTask.Mode,ManifestTask.java,0.0,1.0,10.0,0.0,5.0,60,0.0,2.0,org.apache.tools.ant.taskdefs.ManifestTask.Mode.ManifestTask.java,5,1,8,9
Public Class,org.apache.tools.ant.taskdefs.ManifestTest,ManifestTest.java,8.0,29.0,29.0,0.0,313.0,23,55.0,1.0,org.apache.tools.ant.taskdefs.ManifestTest.ManifestTest.java,5,1,9,9
Public Abstract Class,org.apache.tools.ant.taskdefs.MatchingTask,MatchingTask.java,25.0,41.0,80.0,22.0,149.0,37,4.0,3.0,org.apache.tools.ant.taskdefs.MatchingTask.MatchingTask.java,9,1,8,9
Public Class,org.apache.tools.ant.taskdefs.Mkdir,Mkdir.java,2.0,4.0,43.0,0.0,49.0,61,25.0,3.0,org.apache.tools.ant.taskdefs.Mkdir.Mkdir.java,9,1,8,9
Public Class,org.apache.tools.ant.taskdefs.MkdirTest,MkdirTest.java,3.0,4.0,4.0,0.0,34.0,12,0.0,1.0,org.apache.tools.ant.taskdefs.MkdirTest.MkdirTest.java,8,1,9,9
Public Class,org.apache.tools.ant.taskdefs.Move,Move.java,9.0,10.0,98.0,0.0,233.0,43,60.0,4.0,org.apache.tools.ant.taskdefs.Move.Move.java,8,0,9,9
Public Class,org.apache.tools.ant.taskdefs.MoveTest,MoveTest.java,3.0,18.0,18.0,0.0,107.0,7,11.0,1.0,org.apache.tools.ant.taskdefs.MoveTest.MoveTest.java,5,0,9,9
Public Class,org.apache.tools.ant.taskdefs.MultiMapTest,MultiMapTest.java,1.0,7.0,7.0,0.0,43.0,5,0.0,1.0,org.apache.tools.ant.taskdefs.MultiMapTest.MultiMapTest.java,4,0,9,9
Public Static Class,org.apache.tools.ant.taskdefs.MultiMapTest.TestMapper,MultiMapTest.java,0.0,4.0,4.0,0.0,11.0,0,0.0,1.0,org.apache.tools.ant.taskdefs.MultiMapTest.TestMapper.MultiMapTest.java,4,0,9,9
Public Class,org.apache.tools.ant.taskdefs.Nice,Nice.java,2.0,3.0,42.0,0.0,31.0,13,33.0,3.0,org.apache.tools.ant.taskdefs.Nice.Nice.java,4,1,8,9
Public Class,org.apache.tools.ant.taskdefs.NiceTest,NiceTest.java,3.0,7.0,7.0,0.0,42.0,7,0.0,1.0,org.apache.tools.ant.taskdefs.NiceTest.NiceTest.java,3,1,9,9
Public Abstract Class,org.apache.tools.ant.taskdefs.Pack,Pack.java,5.0,13.0,52.0,2.0,95.0,72,83.0,3.0,org.apache.tools.ant.taskdefs.Pack.Pack.java,5,0,8,9
Public Class,org.apache.tools.ant.taskdefs.Parallel,Parallel.java,6.0,12.0,51.0,0.0,255.0,61,83.0,3.0,org.apache.tools.ant.taskdefs.Parallel.Parallel.java,6,1,9,9
Public Static Class,org.apache.tools.ant.taskdefs.Parallel.TaskList,Parallel.java,1.0,1.0,1.0,0.0,6.0,33,0.0,1.0,org.apache.tools.ant.taskdefs.Parallel.TaskList.Parallel.java,4,1,8,9
Private Class,org.apache.tools.ant.taskdefs.Parallel.TaskRunnable,Parallel.java,4.0,5.0,5.0,0.0,35.0,57,60.0,1.0,org.apache.tools.ant.taskdefs.Parallel.TaskRunnable.Parallel.java,4,1,8,9
Anonymous Class,org.apache.tools.ant.taskdefs.Parallel.spinThreads.(Anon_1),Parallel.java,1.0,1.0,1.0,0.0,18.0,6,0.0,2.0,org.apache.tools.ant.taskdefs.Parallel.spinThreads.(Anon_1).Parallel.java,4,1,9,9
Public Class,org.apache.tools.ant.taskdefs.ParallelTest,ParallelTest.java,6.0,8.0,8.0,0.0,114.0,25,12.0,1.0,org.apache.tools.ant.taskdefs.ParallelTest.ParallelTest.java,5,1,9,9
Public Class,org.apache.tools.ant.taskdefs.Patch,Patch.java,6.0,11.0,50.0,0.0,101.0,67,70.0,3.0,org.apache.tools.ant.taskdefs.Patch.Patch.java,9,1,8,9
Public Class,org.apache.tools.ant.taskdefs.PathConvert,PathConvert.java,15.0,21.0,60.0,0.0,210.0,0,88.0,3.0,org.apache.tools.ant.taskdefs.PathConvert.PathConvert.java,6,1,9,9
Public Class,org.apache.tools.ant.taskdefs.PathConvert.MapEntry,PathConvert.java,2.0,3.0,3.0,0.0,22.0,32,33.0,1.0,org.apache.tools.ant.taskdefs.PathConvert.MapEntry.PathConvert.java,6,0,8,9
Public Static Class,org.apache.tools.ant.taskdefs.PathConvert.TargetOs,PathConvert.java,0.0,1.0,10.0,0.0,6.0,17,0.0,2.0,org.apache.tools.ant.taskdefs.PathConvert.TargetOs.PathConvert.java,5,0,9,9
Public Class,org.apache.tools.ant.taskdefs.PathConvertTest,PathConvertTest.java,2.0,6.0,6.0,0.0,31.0,29,33.0,1.0,org.apache.tools.ant.taskdefs.PathConvertTest.PathConvertTest.java,4,1,9,9
Public Class,org.apache.tools.ant.taskdefs.PreSetDef,PreSetDef.java,7.0,3.0,46.0,0.0,103.0,13,33.0,4.0,org.apache.tools.ant.taskdefs.PreSetDef.PreSetDef.java,4,1,8,9
Public Static Class,org.apache.tools.ant.taskdefs.PreSetDef.PreSetDefinition,PreSetDef.java,3.0,16.0,38.0,0.0,64.0,44,59.0,2.0,org.apache.tools.ant.taskdefs.PreSetDef.PreSetDefinition.PreSetDef.java,4,1,8,9
Public Class,org.apache.tools.ant.taskdefs.PreSetDefTest,PreSetDefTest.java,3.0,13.0,13.0,0.0,96.0,9,0.0,1.0,org.apache.tools.ant.taskdefs.PreSetDefTest.PreSetDefTest.java,4,1,9,9
Public Static Class,org.apache.tools.ant.taskdefs.PreSetDefTest.AntTypeTest,PreSetDefTest.java,1.0,2.0,41.0,0.0,6.0,50,0.0,3.0,org.apache.tools.ant.taskdefs.PreSetDefTest.AntTypeTest.PreSetDefTest.java,4,0,8,9
Public Static Class,org.apache.tools.ant.taskdefs.PreSetDefTest.DefaultTest,PreSetDefTest.java,2.0,2.0,41.0,0.0,14.0,21,25.0,3.0,org.apache.tools.ant.taskdefs.PreSetDefTest.DefaultTest.PreSetDefTest.java,4,0,8,9
Class,org.apache.tools.ant.taskdefs.ProcessDestroyer,ProcessDestroyer.java,1.0,7.0,7.0,0.0,116.0,62,64.0,1.0,org.apache.tools.ant.taskdefs.ProcessDestroyer.ProcessDestroyer.java,5,1,8,9
Private Class,org.apache.tools.ant.taskdefs.ProcessDestroyer.ProcessDestroyerImpl,ProcessDestroyer.java,1.0,3.0,3.0,0.0,14.0,0,33.0,2.0,org.apache.tools.ant.taskdefs.ProcessDestroyer.ProcessDestroyerImpl.ProcessDestroyer.java,4,1,8,9
Public Class,org.apache.tools.ant.taskdefs.ProcessDestroyerTest,ProcessDestroyerTest.java,1.0,2.0,2.0,0.0,28.0,7,0.0,1.0,org.apache.tools.ant.taskdefs.ProcessDestroyerTest.ProcessDestroyerTest.java,4,0,9,9
Public Class,org.apache.tools.ant.taskdefs.ProjectHelperTask,ProjectHelperTask.java,3.0,2.0,41.0,0.0,14.0,36,0.0,3.0,org.apache.tools.ant.taskdefs.ProjectHelperTask.ProjectHelperTask.java,2,1,9,9
Public Class,org.apache.tools.ant.taskdefs.Property,Property.java,9.0,46.0,85.0,0.0,363.0,90,93.0,3.0,org.apache.tools.ant.taskdefs.Property.Property.java,9,1,9,9
Public Class,org.apache.tools.ant.taskdefs.PropertyHelperTask,PropertyHelperTask.java,6.0,5.0,44.0,0.0,71.0,49,60.0,3.0,org.apache.tools.ant.taskdefs.PropertyHelperTask.PropertyHelperTask.java,2,0,8,9
Public Class,org.apache.tools.ant.taskdefs.PropertyHelperTask.DelegateElement,PropertyHelperTask.java,5.0,4.0,4.0,0.0,17.0,65,25.0,1.0,org.apache.tools.ant.taskdefs.PropertyHelperTask.DelegateElement.PropertyHelperTask.java,2,0,8,9
Public Class,org.apache.tools.ant.taskdefs.PropertyTest,PropertyTest.java,5.0,12.0,12.0,0.0,95.0,7,0.0,1.0,org.apache.tools.ant.taskdefs.PropertyTest.PropertyTest.java,7,1,9,9
Public Class,org.apache.tools.ant.taskdefs.ProtectedJarMethodsTest,ProtectedJarMethodsTest.java,3.0,6.0,6.0,0.0,63.0,3,75.0,1.0,org.apache.tools.ant.taskdefs.ProtectedJarMethodsTest.ProtectedJarMethodsTest.java,3,1,9,9
Public Class,org.apache.tools.ant.taskdefs.PumpStreamHandler,PumpStreamHandler.java,4.0,19.0,19.0,3.0,138.0,91,84.0,1.0,org.apache.tools.ant.taskdefs.PumpStreamHandler.PumpStreamHandler.java,8,0,9,9
Protected Static Class,org.apache.tools.ant.taskdefs.PumpStreamHandler.ThreadWithPumper,PumpStreamHandler.java,1.0,2.0,2.0,0.0,10.0,50,0.0,2.0,org.apache.tools.ant.taskdefs.PumpStreamHandler.ThreadWithPumper.PumpStreamHandler.java,2,0,8,9
Public Class,org.apache.tools.ant.taskdefs.Recorder,Recorder.java,8.0,18.0,57.0,0.0,107.0,36,88.0,3.0,org.apache.tools.ant.taskdefs.Recorder.Recorder.java,6,1,9,9
Public Static Class,org.apache.tools.ant.taskdefs.Recorder.ActionChoices,Recorder.java,0.0,1.0,10.0,0.0,6.0,33,0.0,2.0,org.apache.tools.ant.taskdefs.Recorder.ActionChoices.Recorder.java,6,0,8,9
Public Static Class,org.apache.tools.ant.taskdefs.Recorder.VerbosityLevelChoices,Recorder.java,0.0,0.0,13.0,0.0,2.0,0,0.0,3.0,org.apache.tools.ant.taskdefs.Recorder.VerbosityLevelChoices.Recorder.java,6,0,8,9
Public Class,org.apache.tools.ant.taskdefs.RecorderEntry,RecorderEntry.java,7.0,26.0,26.0,0.0,158.0,85,86.0,1.0,org.apache.tools.ant.taskdefs.RecorderEntry.RecorderEntry.java,6,1,8,9
Public Class,org.apache.tools.ant.taskdefs.RecorderTest,RecorderTest.java,3.0,6.0,6.0,0.0,58.0,5,0.0,1.0,org.apache.tools.ant.taskdefs.RecorderTest.RecorderTest.java,3,0,9,9
Public Class,org.apache.tools.ant.taskdefs.Redirector,Redirector.java,21.0,41.0,41.0,0.0,531.0,62,91.0,1.0,org.apache.tools.ant.taskdefs.Redirector.Redirector.java,4,1,9,9
Private Class,org.apache.tools.ant.taskdefs.Redirector.PropertyOutputStream,Redirector.java,1.0,2.0,2.0,0.0,17.0,0,25.0,2.0,org.apache.tools.ant.taskdefs.Redirector.PropertyOutputStream.Redirector.java,4,0,9,9
Public Class,org.apache.tools.ant.taskdefs.Rename,Rename.java,3.0,4.0,43.0,0.0,33.0,70,50.0,3.0,org.apache.tools.ant.taskdefs.Rename.Rename.java,9,0,8,9
Public Class,org.apache.tools.ant.taskdefs.RenameTest,RenameTest.java,2.0,7.0,7.0,0.0,50.0,8,0.0,1.0,org.apache.tools.ant.taskdefs.RenameTest.RenameTest.java,8,1,9,9
Public Class,org.apache.tools.ant.taskdefs.Replace,Replace.java,15.0,29.0,109.0,0.0,493.0,70,90.0,4.0,org.apache.tools.ant.taskdefs.Replace.Replace.java,9,1,9,9
Private Class,org.apache.tools.ant.taskdefs.Replace.FileInput,Replace.java,1.0,4.0,4.0,0.0,34.0,74,43.0,1.0,org.apache.tools.ant.taskdefs.Replace.FileInput.Replace.java,3,1,8,9
Private Class,org.apache.tools.ant.taskdefs.Replace.FileOutput,Replace.java,1.0,5.0,5.0,0.0,30.0,13,53.0,1.0,org.apache.tools.ant.taskdefs.Replace.FileOutput.Replace.java,3,1,8,9
Public Class,org.apache.tools.ant.taskdefs.Replace.NestedString,Replace.java,2.0,3.0,3.0,0.0,14.0,57,33.0,1.0,org.apache.tools.ant.taskdefs.Replace.NestedString.Replace.java,8,0,8,9
Public Class,org.apache.tools.ant.taskdefs.Replace.Replacefilter,Replace.java,4.0,15.0,15.0,0.0,117.0,72,77.0,1.0,org.apache.tools.ant.taskdefs.Replace.Replacefilter.Replace.java,7,1,8,9
Anonymous Class,org.apache.tools.ant.taskdefs.Replace.getOrderedIterator.(Anon_1),Replace.java,0.0,2.0,2.0,0.0,7.0,14,0.0,2.0,org.apache.tools.ant.taskdefs.Replace.getOrderedIterator.(Anon_1).Replace.java,1,0,0,9
Public Class,org.apache.tools.ant.taskdefs.ReplaceTest,ReplaceTest.java,3.0,13.0,13.0,0.0,116.0,7,7.0,1.0,org.apache.tools.ant.taskdefs.ReplaceTest.ReplaceTest.java,8,1,9,9
Public Class,org.apache.tools.ant.taskdefs.ResourceCount,ResourceCount.java,5.0,7.0,46.0,0.0,52.0,67,67.0,3.0,org.apache.tools.ant.taskdefs.ResourceCount.ResourceCount.java,3,1,8,9
Public Class,org.apache.tools.ant.taskdefs.Retry,Retry.java,3.0,4.0,43.0,0.0,55.0,56,50.0,3.0,org.apache.tools.ant.taskdefs.Retry.Retry.java,3,1,8,9
Public Class,org.apache.tools.ant.taskdefs.Rmic,Rmic.java,16.0,56.0,136.0,0.0,383.0,95,94.0,4.0,org.apache.tools.ant.taskdefs.Rmic.Rmic.java,9,1,9,9
Public Class,org.apache.tools.ant.taskdefs.Rmic.ImplementationSpecificArgument,Rmic.java,0.0,1.0,23.0,0.0,6.0,17,0.0,4.0,org.apache.tools.ant.taskdefs.Rmic.ImplementationSpecificArgument.Rmic.java,5,0,8,9
Public Class,org.apache.tools.ant.taskdefs.RmicAdvancedTest,RmicAdvancedTest.java,6.0,44.0,44.0,0.0,242.0,70,18.0,1.0,org.apache.tools.ant.taskdefs.RmicAdvancedTest.RmicAdvancedTest.java,3,1,9,9
Public Static Class,org.apache.tools.ant.taskdefs.RmicAdvancedTest.FailingRmicAdapter,RmicAdvancedTest.java,2.0,1.0,18.0,0.0,7.0,29,0.0,2.0,org.apache.tools.ant.taskdefs.RmicAdvancedTest.FailingRmicAdapter.RmicAdvancedTest.java,3,0,8,9
Public Class,org.apache.tools.ant.taskdefs.RmicTest,RmicTest.java,5.0,3.0,3.0,0.0,53.0,25,0.0,1.0,org.apache.tools.ant.taskdefs.RmicTest.RmicTest.java,5,0,8,9
Public Class,org.apache.tools.ant.taskdefs.SQLExec,SQLExec.java,18.0,46.0,111.0,0.0,559.0,82,95.0,4.0,org.apache.tools.ant.taskdefs.SQLExec.SQLExec.java,8,1,9,9
Public Static Class,org.apache.tools.ant.taskdefs.SQLExec.DelimiterType,SQLExec.java,0.0,1.0,10.0,0.0,7.0,71,0.0,2.0,org.apache.tools.ant.taskdefs.SQLExec.DelimiterType.SQLExec.java,6,0,9,9
Public Static Class,org.apache.tools.ant.taskdefs.SQLExec.OnError,SQLExec.java,0.0,1.0,10.0,0.0,6.0,83,0.0,2.0,org.apache.tools.ant.taskdefs.SQLExec.OnError.SQLExec.java,8,0,9,9
